0.10031,0.78035,-0.058182,0.084101,0.66667,0.083333,1
0.0039841,0.18024,-0.0035587,-0.39008,0.66667,0.5,0
0.0043066,-0.19138,-0.019825,-0.45053,0.66667,0.083333,0
0.016006,0.11322,0.089201,0.44254,0.16667,0.83333,0
0.0035367,-0.40339,-0.017174,-0.57551,0.33333,0.58333,0
0.017843,0.052089,-0.0097317,-0.50533,0.58333,0.41667,0
0.0097466,-0.54755,-0.058253,-0.37134,1,0,1
0.10048,0.81901,0.045274,0.50361,1,0.16667,1
0.0024651,0.22449,0.12064,1.1682,0,0.58333,0
-0.039179,0.37213,-0.060933,-0.31824,0.91667,0,0
-0.0083799,-0.30037,0.066066,-0.46138,0.25,0.58333,0
0.04006,0.28126,0.079427,0.10613,0,1,0
0.0016722,-0.33005,0.094564,-0.26074,0.16667,0.75,0
-0.10068,-0.24126,-0.05708,-0.35892,0.41667,1,0
0.0053272,-0.35462,0.061897,-0.12768,0.33333,1,0
-0.0051064,0.037963,-0.037992,-0.37961,0.58333,0.25,0
0.018341,-0.35393,-0.040751,-0.30273,0.33333,0.91667,0
-0.02281,-0.43728,-0.078578,-0.31022,0.5,0,0
-0.010618,-0.20759,-0.099429,-0.16542,0.75,0.16667,1
-0.021598,0.77873,-0.034373,0.65863,0.91667,0,1
-0.017346,-0.21212,-0.050426,-0.43354,0.5,1,0
-0.0053763,-0.18854,-0.010002,-0.30437,0.33333,0.58333,0
0.10025,-0.45339,0.43272,0.39875,0,0.66667,0
0.069172,0.082682,0.083045,0.29129,1,0.25,0
0.061987,0.84957,0.43697,1.1763,0,0.75,0
0.0052386,0.021576,0.018729,-0.39593,0.33333,0.75,0
-0.099355,0.19114,-0.081579,-0.1174,1,0.66667,0
-0.0040816,-0.21415,-0.013287,-0.50799,0.66667,1,0
-0.024321,-0.42505,-0.0086682,-0.2629,0.91667,0.5,0
0.10091,-0.11531,0.33633,1.1969,0,0.41667,0
-0.015711,-0.25762,0.068885,-0.0089078,0.083333,0.41667,0
0.10021,-0.030402,0.15968,0.27107,0,0.83333,0
0.014925,-0.25518,0.039869,-0.18601,0.25,0.66667,0
-0.0383,-0.33883,-0.017226,-0.12872,0.83333,0.41667,0
-0.0098039,-0.31911,-0.0051183,-0.34131,0.16667,0.5,0
-0.030086,0.019698,-0.099634,-0.088684,1,0,1
0.10044,0.29877,-0.0063354,0.16003,0.5,0.083333,1
0.099329,-0.70025,0.082021,-0.64221,0.58333,0.16667,1
0.04912,0.034921,-0.030061,-0.21803,0.83333,0.083333,1
0.01954,0.64305,0.022527,0.47337,0.41667,0.083333,1
0.0011995,0.080885,0.0029707,-0.26416,0.58333,0.33333,0
0.042518,0.76496,0.027773,0.32819,0.91667,0.41667,0
-0.0031404,-0.10913,0.0032358,0.079807,0.41667,1,0
0.0080678,1.1929,-0.0063289,0.67246,0.25,0,0
-0.0086066,-0.31861,0.0021404,-0.41699,0.91667,1,0
0.0096567,-0.31192,-0.044225,-0.34839,0.58333,0.16667,0
-0.10007,-0.27598,0.093739,0.61401,0.083333,0.41667,0
0.0026082,0.18116,-0.026342,-0.1362,0.91667,0.33333,0
-0.0086173,-0.28848,0.068646,0.25023,0.16667,0.91667,0
-0.019403,0.093308,-0.049242,-0.39052,0.66667,0.33333,0
0.1,-0.97747,-0.1006,-0.97653,1,0.083333,1
-0.0096154,0.27654,0.0013994,0.054303,0.25,0.75,1
-0.0099071,-0.20138,-0.037761,-0.48274,0.33333,0.083333,0
0.020299,1.3879,0.020908,0.47707,0.58333,0.91667,0
0.016039,0.93963,-0.020833,-0.19387,0.91667,1,0
0.047619,0.056355,0.036694,-0.05078,0.41667,1,0
0,0.34224,-0.011095,-0.036177,0.91667,0.083333,0
0.049391,0.025526,-0.064489,-0.22681,0.58333,0.91667,1
0.052224,0.17653,-0.027703,-0.13685,0.66667,1,1
-0.028684,-0.38188,-0.051802,-0.46612,1,0.58333,0
-0.061471,-0.44455,-0.0016299,0.21428,1,0.25,0
-0.010604,-0.24834,-0.0036829,-0.39553,0.41667,0.91667,0
-0.0078462,-0.26983,-0.041433,-0.59154,0.58333,0.16667,0
0.0013618,-0.04112,-0.0096027,-0.42608,0.58333,0.75,0
0.024653,1.3645,0.016766,0.64684,0.83333,1,0
0.0030221,-0.15655,-0.0063494,-0.48978,0.66667,0.83333,0
-0.018785,0.073745,-0.029692,-0.48737,0.91667,1,0
0.0012119,-0.22593,-0.0096527,-0.39156,0.5,1,0
-0.0087297,0.22374,-0.01568,-0.38663,0.83333,1,0
-0.022509,0.13936,-0.07305,-0.2165,0.75,0,1
0.0073823,-0.19368,-0.058183,-0.37962,0.91667,0.16667,1
-0.025808,-0.25303,-0.065837,-0.50072,0.75,1,1
0.00093458,-0.34752,-0.00093284,-0.48747,0.66667,0.75,0
0.026643,0.24842,0.071032,0.91397,0,0.75,0
0.015238,0.07217,0.012185,-0.28379,0.33333,1,0
-0.0064576,-0.13678,0.017317,0.079193,0.5,0.66667,0
-0.0080321,0.38931,0.063433,1.7484,0,0.083333,0
0.021761,0.060395,-0.022629,-0.26327,1,0.33333,0
-0.030756,-0.026013,-0.038081,-0.23676,0.91667,0.25,0
0.016362,0.57583,0.048573,0.45734,0.25,0.83333,0
-0.018609,-0.54939,-0.0080026,-0.18501,0.66667,0.33333,0
0.0050813,0.12906,-0.012563,-0.17497,0.91667,0.58333,0
-0.038509,0.24048,-0.11995,0.2207,1,0,1
0.099483,2.1044,-0.027058,2.0945,0.5,0.083333,1
0.099882,-0.077148,0.063334,1.4142,0.58333,0.16667,1
-0.064211,0.19267,-0.14888,-0.18999,0.58333,0,1
0.10011,-0.32055,-0.063667,-0.43061,0.66667,0.083333,1
0.1002,-0.43702,0.023381,-0.66304,0.75,0.16667,1
-0.013333,-0.40901,0.042508,-0.52666,1,0.66667,0
0.017582,0.92481,0.021089,0.7663,0,0.91667,0
-0.011935,-0.15207,-0.035427,-0.23207,0.66667,0.16667,0
0.020811,-0.3974,-0.032242,0.0025637,1,0,0
0.0046917,-0.10901,-0.016566,-0.051918,1,0.083333,0
-0.067251,0.052443,-0.1784,0.045615,1,0,0
0.0089428,-0.35303,0.031005,-0.42294,0.25,0.5,0
-0.017635,0.15469,-0.026555,0.016331,0.91667,0.66667,0
0.04713,0.82615,0.1778,1.239,0,1,0
-0.03441,0.058933,-0.12245,0.64132,1,0,0
0.049004,0.28375,0.059704,0.44561,0,0.83333,1
0.0079585,0.04361,-8.5815e-05,-0.2381,1,0.83333,1
0.016821,-0.098092,0.013487,-0.26856,0.33333,0.91667,1
-0.007617,0.25791,-0.011561,0.00021314,0.75,1,0
0.015495,0.010806,0.029918,-0.13004,0.91667,0.25,0
0.0087719,-0.26194,0.053435,0.20528,0.083333,0.58333,0
0.0021739,-0.018125,0.011612,-0.31571,0.25,0.75,0
-0.026437,-0.35363,-0.028763,0.092231,0.25,0.75,0
-0.0092961,-0.24482,-0.036176,0.094345,0.41667,0.83333,1
0.045576,0.046991,-1.1387e-16,0.078997,0.5,0.91667,1
-0.0019011,-0.17879,-0.041096,-0.48005,0.58333,0.16667,0
0.010132,-0.18466,-0.055126,-0.49703,0.83333,0.16667,0
0.0019011,-0.34685,-0.059698,-0.60947,1,0.083333,0
-0.0038647,-0.30396,0.042643,-0.13438,1,0.66667,0
0.0033927,-0.30518,0.0059524,1.1298,0.25,0.91667,0
0.011268,-0.05598,0.045208,-0.031356,1,0.83333,0
0.055156,0.82892,0.041009,0.2348,0.83333,1,0
0.0067698,-0.37,0.060261,-0.44455,0.083333,0.75,0
-0.039256,-0.25033,0.085286,0.40749,0,0.58333,0
-0.033159,-0.041461,0.073123,0.13521,0,1,0
0.032828,0.047402,-0.024351,-0.26352,0.58333,0.91667,1
0.03352,-0.15149,-0.10107,-0.46018,0.58333,0.91667,1
-0.013508,0.053479,-0.014318,-0.013107,0.58333,1,0
0.0249,0.13902,0.057681,0.42938,0,1,0
0.0041042,-0.40416,-0.0086111,-0.45954,0.41667,0.66667,0
0.012171,0.0058176,-0.0043295,-0.034653,0.66667,1,0
-0.028682,-0.28445,0.018182,-0.1929,0.16667,1,0
0.013705,-0.25876,-0.12339,-0.378,0.83333,0.083333,1
-0.0083682,0.13374,-0.044783,-0.45687,0.83333,0.16667,0
-0.013717,-0.23045,0.03883,-0.12094,0.25,1,0
0.0072939,-0.0944,-0.020046,-0.5385,0.83333,0.25,0
-0.0013996,-0.044062,-0.014673,-0.55429,0.66667,1,0
-0.015246,-0.52034,-0.013708,-0.10275,0.91667,0.16667,0
0.0081047,-0.31659,0.11332,1.1209,0,0.41667,0
0.026435,0.37914,-0.027433,0.24198,0.91667,0.33333,0
0.02984,3.5412,0.02853,2.002,0,0.66667,0
-0.023088,-0.24523,-0.0084823,-0.26038,1,0.5,0
0.0014124,-0.23247,0.0032427,-0.21368,0.91667,1,0
0.031084,-0.08602,-0.033404,-0.22532,0.33333,0.083333,1
-0.0121,0.12314,-0.012217,0.31653,1,0,1
0.022334,0.75639,0.010504,1.0693,1,0.083333,1
0.017618,0.49261,0.026723,1.592,0,0.16667,1
0.020721,0.67778,-0.0078809,0.28177,1,0.33333,0
0.068115,0.51614,0.0095638,-0.28743,0.91667,0.41667,0
0,-0.094291,0.04019,-0.24237,0.25,1,0
0.030685,0.55171,-0.0069488,0.1284,1,0.083333,0
0.0015949,0.21292,-0.01329,-0.14391,0.83333,0.083333,0
-0.03009,0.22712,-0.096121,0.023897,0.58333,0,1
0.10031,0.17127,-0.0068451,0.18171,0.66667,0.083333,1
-0.0018773,-0.32439,-0.0074673,-0.38157,0.66667,0.91667,0
0.02147,0.24136,-0.0058572,-0.27412,0.83333,1,0
0.036194,4.1048,0.027199,1.155,0,0.16667,0
0.0085079,-0.20051,-0.011599,-0.33011,0.66667,0.083333,0
-0.0066941,0.22444,-0.034937,0.22227,0.75,0.16667,0
0.007619,0.10042,0.012386,0.050903,0.58333,0.75,1
0.02358,-0.027339,0.10203,1.1541,0,0.25,0
-0.026882,-0.30155,0.031535,-0.068094,1,0.58333,0
-0.033508,-0.3419,0.057678,0.3444,0.083333,0.33333,0
-0.041278,0.63449,-0.14902,0.60404,1,0,0
-0.03212,-0.40118,0.023203,0.11868,0.083333,0.91667,0
-0.045849,0.21979,-0.082787,-0.18573,0.58333,0,1
0.1013,1.9336,0.0057324,1.1099,0.66667,0.083333,1
-0.012608,-0.15969,0.10934,-0.041415,0.083333,1,0
-0.0081301,-0.17602,0.035068,-0.10297,0.75,1,0
0,-0.25739,0.02259,-0.084904,0.083333,0.83333,0
-0.048276,-0.27275,0.0014783,-0.057318,0.083333,1,0
0.0084942,-0.14027,-0.020684,-0.31915,0.83333,1,0
0.10039,0.3053,0.012658,0.21448,0.91667,0.41667,0
-0.045346,-0.12245,0.013585,-0.25065,0.91667,0.5,0
0.016591,-0.38964,0.052166,0.18254,0.083333,0.66667,0
0.051101,0.15629,0.16343,0.60509,0.16667,0.75,0
0.04,0.3778,0.059458,0.66551,0.66667,0.33333,0
-0.025907,-0.17996,-0.019628,-0.38695,1,0.66667,0
0.038186,0.78409,0.053127,0.22294,0,1,0
0.044554,-0.093394,0.086151,1.0715,0,0.25,0
0.012951,0.3473,-0.051058,-0.11447,0.75,0.25,0
0.0406,0.29155,-0.063232,-0.35937,1,0.16667,0
-0.028986,-0.17919,-0.026634,-0.18584,0.16667,0,0
0.02003,0.18988,0.067408,0.35973,0,0.75,0
0.021378,-0.11189,0.091678,0.46101,0,0.41667,0
-0.062628,-0.28946,0.026718,0.56712,0.083333,0.58333,0
0.032162,-0.10721,0.01365,-0.48098,0.58333,1,0
0.040526,-0.19879,-0.039677,0.089617,1,0.16667,1
0.053606,0.096587,-0.069774,-0.36812,0.66667,0.16667,1
0.034281,0.47588,-0.00053865,-0.10529,0.41667,0.083333,1
0.0097009,-0.31677,0.0073258,-0.36028,0.5,0.16667,1
0.0053667,0.2714,-0.014827,-0.27966,1,0.83333,1
-0.0062762,0.87419,-0.016648,0.5974,0.25,0,0
0.028213,0.13139,0.011825,0.017658,0.58333,0.25,0
0.0057307,-0.19446,-0.0037843,-0.16966,0.58333,0.33333,0
0.0075614,-0.28527,0.050505,0.83396,0,0.41667,0
-0.0050352,-0.53555,-0.051596,-0.66052,0.66667,0,0
-0.033435,0.19805,-0.044008,-0.12883,0.25,0,1
0.0018817,-0.19712,-0.0068175,-0.31955,0.75,1,0
-0.048028,0.38033,-0.051041,-0.017997,0.83333,1,0
0.10006,0.96082,0.10689,1.3872,0,0.5,0
-0.0054472,-0.23078,-0.00098394,-0.2223,0.16667,0.91667,0
0.026616,1.1189,0.022773,-0.23669,0.91667,0.75,0
0.01044,-0.39905,-0.04325,-0.60206,0.41667,0.16667,1
-0.027113,0.31498,-0.049104,-0.14775,1,0.58333,0
0.016708,0.50714,-0.014109,0.11289,0.5,0,0
-0.0072816,0.093103,-0.029336,-0.42071,0.5,0.58333,0
-0.0039526,-0.091708,-0.044248,-0.39216,0.58333,0.41667,0
-0.0030395,-0.11003,0.0085842,0.056286,0.75,0.33333,0
-0.021311,-0.48744,-0.061382,-0.56038,0.91667,0.66667,1
0.041039,1.7189,-0.014014,0.22932,1,0.75,1
0.027619,0.53137,-0.021389,-0.32871,1,0.16667,0
0.027778,1.2188,0.020533,0.75832,1,0.58333,0
-0.0092764,0.14868,-0.049399,-0.29522,1,0.25,0
0.00097371,0.15863,0.0037429,0.093183,0.83333,0.58333,0
-0.016667,-0.47155,0.056041,-0.31829,0.16667,0.83333,0
0.051471,0.95802,-0.010951,0.44314,0.91667,0.16667,0
0.029596,0.041284,0.1221,0.56823,0,1,0
0.0074977,0.063297,-0.010509,-0.3596,0.83333,0.33333,0
0.01,-0.39717,-0.03603,-0.30233,1,0,0
0.052535,-0.1929,0.061092,0.017861,0.25,1,0
-0.0088496,-0.31765,-0.088118,-0.41233,1,0.16667,1
0.0061296,0.2508,0.049794,0.19181,0.33333,1,1
0.0045489,-0.44544,0.089825,0.021055,0.083333,1,0
0.020079,1.4803,0.019911,0.75734,1,0.41667,0
-0.00075758,-0.11821,0.041316,-0.24127,0.16667,1,0
-0.0082884,-0.41954,0.0050047,-0.25763,0.75,1,0
0.011142,0.16041,-0.033442,-0.51984,0.83333,0,0
0.03189,-0.071942,-0.1246,-0.23875,0.5,0,1
0.002736,-0.21014,-0.0014002,-0.39787,0.91667,0.66667,0
0.026652,0.032154,-0.018143,-0.42314,0.91667,0.083333,0
-0.0065333,0.12999,-0.0083891,0.27108,1,0.66667,0
-0.010477,-0.40951,0.096238,0.15407,0.083333,0.58333,0
0.0036613,-0.44583,0.0029728,-0.40657,0.58333,0.66667,0
0.0239,-0.21681,0.0089656,-0.44537,0.16667,1,1
-0.026742,-0.25568,0.02635,0.013051,0.083333,0.75,0
0.015982,0.061022,-0.020183,-0.16802,0.83333,0.083333,0
-0.010067,0.11017,-0.011104,-0.2366,0.58333,0.33333,0
0.077579,0.87612,-0.02444,0.70731,0.91667,0,0
0.10017,0.084081,0.055655,0.64271,0.41667,0.083333,0
-0.021215,0.36727,-0.022393,0.13721,0.83333,0,1
0.023645,-0.15765,0.0037031,-0.060633,0.91667,0.083333,1
0.1001,0.41722,0.09895,0.35836,0,0.16667,1
-0.017607,0.68225,-0.071483,-0.14184,1,0,0
0.019135,0.18505,0.016671,0.059762,0,1,0
-0.015832,-0.059132,-0.059241,-0.39622,0.41667,0,0
0.012627,-0.53336,-0.053433,-0.57846,0.58333,0.083333,0
0.0091022,-0.2976,0.0046684,-0.46665,0.16667,0.83333,0
-0.01679,-0.12925,-0.012923,-0.18324,0.75,0.5,0
-0.00040866,-0.19787,0.045821,-0.22446,0.16667,0.66667,0
0,-0.041718,0.030639,-0.28925,0.25,0.83333,0
-0.013093,-0.38509,-0.038814,-0.030147,0.41667,0,0
0.0099264,-0.012144,0.038468,-0.30276,0.83333,0.5,0
0.032595,0.062029,-0.012092,-0.24049,0.66667,1,1
-0.015572,-0.13439,-0.028217,-0.35624,0.75,0.91667,1
0.041538,2.5926,0.03018,1.5004,0,0,1
-0.0099705,-0.38826,0.017972,0.44686,0.083333,0.083333,1
-0.0041265,-0.26416,0.0063709,-0.44597,0.5,0.91667,0
-0.01511,0.23589,0.0002325,-0.27981,0.33333,0.75,0
-0.0056022,-0.053618,-0.0036253,-0.12058,1,0.83333,0
0.0075301,-0.13357,-0.029849,-0.51467,0.66667,0.25,0
-0.022843,-0.043418,0.020769,-0.016179,0.25,0.58333,0
0.020548,-0.34897,-0.065709,-0.43058,0.66667,0.083333,1
0.052013,0.86673,-0.018523,0.013591,0.75,0.16667,1
0.017875,0.34562,0.052091,0.26397,0,1,0
-0.015504,-0.093438,-0.001556,-0.34555,0.5,0.91667,0
0,-0.067575,-0.023425,-0.51844,0.75,1,0
0.070378,4.8156,0.049794,2.3587,0,0.25,0
0.010978,-0.27941,0.065661,0.38281,0,0.91667,0
-0.0035129,0.13232,-0.041487,-0.29494,0.75,0.25,0
-0.011321,-0.2107,-0.0049058,-0.36476,1,0.5,0
0.0085561,-0.19259,-0.013082,-0.12782,1,0,0
-0.030505,0.5347,-0.026561,0.030082,1,0,0
0.0096618,0.044907,-0.0034965,-0.48141,0.75,1,0
-0.054651,-0.089266,-0.11973,-0.25143,0.58333,0,1
0.059041,0.55851,-0.067172,0.10881,0.66667,0.083333,1
0.012725,0.63067,0.00096078,0.47251,1,0.083333,1
0.018848,-0.10935,0.019649,0.28897,0.91667,0.16667,1
-0.010217,-0.40802,-0.0088102,-0.32491,0.25,0.58333,0
-0.011527,-0.16083,0.019001,-0.3201,0.16667,0.75,0
0.022193,0.97353,0.032971,0.60107,0,0.33333,0
0.073895,6.3713,0.057291,2.6734,0,0.25,0
-0.0082738,-0.39844,-0.013376,-0.36634,0.66667,0.25,0
0.035418,0.52126,0.037895,0.67549,1,0.66667,1
0.029476,0.27964,0.065637,0.92183,0,0.75,1
-0.0045732,-0.46531,0.012469,-0.38439,0,1,0
0.010929,0.29419,0.01436,-0.20618,0.33333,0.83333,0
-0.0077519,-0.32181,0.019797,-0.24249,0.083333,0.75,0
-0.01976,-0.34107,0.020511,-0.30695,0.83333,0.58333,0
-0.00874,-0.3948,-0.022914,-0.51039,0.5,0.16667,0
0.042357,0.79168,0.013504,0.3143,0.83333,1,0
0.0039494,-0.28445,-0.042561,-0.47601,0.91667,0.16667,0
0.024211,0.30017,0.05015,0.20168,1,0.83333,0
0.019217,0.67244,0.00964,0.43144,0.83333,0.25,0
-0.0084746,-0.55326,0.03508,-0.57236,1,0.75,0
0.016156,-0.53042,-0.064884,0.028538,1,0.083333,1
0.0085205,0.82529,0.0071553,0.1077,0.25,0.66667,1
0.012141,-0.026889,0.01354,-0.021613,0.5,0.83333,0
-0.010652,0.065138,-0.039121,-0.33973,0.58333,0.083333,0
-0.014509,0.21675,-0.0079581,-0.10668,0.5,1,0
0.0029499,-0.30248,0.0079881,-0.042957,1,0.58333,0
-0.01323,-0.21796,-0.0062916,0.0014246,0.75,0.91667,0
-0.02809,0.14981,-0.042987,-0.12085,0.33333,0.83333,1
-0.00093197,-0.43326,0.033419,-0.18214,0.25,0.66667,0
0.023397,0.35243,0.063804,0.37236,0,0.66667,0
0.025329,0.52938,-0.0067883,0.40934,0.33333,1,0
0.030249,0.18365,0.0050629,0.021148,0.5,1,0
0,-0.31331,-0.045304,-0.41584,0.5,0.083333,0
0.012605,0.20405,-0.01162,0.0020877,0.41667,1,1
-0.02714,0.063664,-0.026293,-0.52699,0.75,0.91667,0
-0.0008658,0.16044,0.026386,0.74922,0,0.58333,0
-0.016202,-0.3174,-0.020975,-0.30992,1,0.25,0
0.012552,0.28375,0.022535,-0.012074,0.5,1,0
0.0041494,-0.015535,0.046581,0.52526,0.083333,0.58333,0
0.018844,-0.37225,-0.059074,-0.14846,0.5,0.083333,1
0.002994,0.48866,0.0087829,0.35843,0.41667,1,0
0.0080645,-0.45418,-0.062383,-0.48185,0.25,0,0
0.03854,0.12132,-0.09193,-0.17331,1,0.16667,0
0.025109,0.095383,0.15062,0.33652,0.16667,0.91667,0
-0.033392,-0.11229,-0.037059,-0.16012,0.66667,0.33333,0
0.053097,-0.020565,0.093056,1.3841,0,1,1
0.052145,2.0251,0.0093931,0.057352,0.75,0.16667,0
0.090808,1.4071,0.023022,0.52241,0.91667,0.41667,0
0.011111,-0.10828,0.021342,-0.45411,0.33333,0.91667,0
-0.017621,-0.18326,-0.0014304,-0.26836,0.66667,1,0
-0.088542,-0.41477,-0.00023804,0.036708,0.083333,0.5,0
0.018663,-0.006279,-0.094053,-0.17577,0.66667,0.083333,0
0.024016,0.51934,0.0037053,-0.31769,0.5,0.33333,0
0.011078,-0.17265,0.070172,-0.051025,0.083333,0.83333,0
0.031873,0.14091,0.089953,0.05345,0,0.91667,0
0.10011,0.81381,0.054277,1.2655,1,0.58333,0
0.056117,-0.18033,-0.085075,-0.055137,0.41667,0,1
0.062699,-0.18508,-0.027631,-0.23329,0.5,0.083333,1
0.1001,-0.95785,0.079961,-0.97101,0.33333,0.75,1
-0.031646,0.19782,-0.078313,-0.20362,0.66667,0.91667,0
-0.017664,-0.4878,0.041623,0.59746,0.083333,1,0
0.017083,0.30128,0.030626,0.12404,0.25,0.66667,0
-0.05482,0.41075,-0.021526,0.0024455,0.16667,0.33333,0
-0.01632,0.14212,-0.018263,0.077944,0.75,1,0
-0.0047059,-0.3671,0.004353,-0.41007,0.25,0.83333,1
0.030864,0.092708,0.027604,-0.26988,0.33333,0.91667,0
0.029732,-0.22101,-0.019657,-0.24617,1,0.33333,0
0.033245,0.68494,0.046347,0.39933,0.83333,0.5,0
-0.035509,-0.055126,-0.051812,-0.16796,0.91667,0,0
0.0081227,-0.12562,0.050964,0.30918,0.41667,0.83333,0
0.016153,-0.28332,-0.042546,-0.33423,1,0.083333,1
0.099711,2.4114,0.051347,1.2187,1,0.16667,1
-0.017544,-0.1415,-0.044828,-0.43464,0.91667,0.25,0
0.0026991,-0.23632,-0.0045774,0.090587,0.33333,1,0
-0.0028169,0.082455,-0.0050357,-0.40073,0.25,1,0
0.018786,0.38155,-0.0066925,-0.15998,0.91667,0.16667,0
0.01072,0.56152,0.022067,0.66062,0.25,0.91667,0
0.017002,0.70168,0.010494,-0.044424,0.41667,0.16667,1
0.0036364,-0.46397,0.068157,0.29243,0.083333,1,0
-0.0038462,-0.2874,0.024615,-0.41149,0.25,0.83333,0
-0.0021119,-0.13965,-0.01357,-0.24913,0.66667,0.083333,0
0.022444,0.55728,0.0076805,0.17718,0.58333,0.083333,0
-0.014194,-0.29401,-0.028916,-0.21867,0.75,0.16667,0
0.0084034,0.3603,0.0047096,0.13414,0.41667,0.91667,1
-0.02635,-0.13894,-0.020922,-0.024394,1,0.25,0
-0.018947,-0.42411,-0.054607,-0.16117,0.58333,0.083333,0
0.02381,0.454,-0.031821,-0.46449,0.83333,0.16667,0
-0.082956,0.60206,-0.039779,0.12487,0.16667,0.66667,0
-0.0068594,-0.17807,0.039176,-0.25869,0.16667,1,0
0.0014025,-0.17764,0.030634,-0.12586,0.33333,1,1
0.0086622,-0.1758,-0.089092,-0.036772,0.5,0.16667,0
0.013565,-0.069525,0.08214,-0.067972,0,1,0
0.09426,0.15584,-0.1015,0.17402,0.41667,0.083333,0
-0.020156,-0.045215,0.039154,-0.28488,0.16667,0.91667,0
-0.015152,1.2348,0.055171,0.90098,0,1,0
0.011291,-0.23074,0.058456,-0.57718,1,0.66667,0
0.0066345,-0.1549,0.093172,0.016869,0,1,0
-0.0020713,0.17534,-0.0091517,-0.34732,0.5,0.66667,0
0,-0.15769,0.033106,-0.3404,0,1,0
-0.014467,1.292,-0.00076394,0.27643,0.75,0.41667,0
0.0078125,-0.28145,-0.044366,-0.53555,1,0.66667,1
-0.022284,0.43759,-0.0021322,0.036665,0.58333,1,1
0.021521,-0.24048,-0.031512,-0.45266,1,0.5,0
-0.099237,-0.25179,-0.20143,-0.48911,0.58333,0,0
0.008658,0.00059583,-0.0016425,-0.37158,0.25,0.91667,0
0.020374,0.36806,-0.022764,-0.42299,0.66667,1,0
-0.011211,-0.34194,0.15951,1.2216,0.083333,0.66667,0
0.017015,0.036369,0.198,0.61001,0,0.83333,0
0.050366,0.26582,0.21209,0.6503,0,0.75,0
0.030928,0.42232,0.01437,-0.30519,1,0.75,0
0.028777,0.087878,0.058824,0.32633,0,1,0
0.02457,-0.2794,0.034739,0.26393,0.83333,1,0
0.0010776,0.016596,0.037216,0.07734,0.16667,1,0
0.10031,0.69502,0.10345,0.85109,0,0.75,0
0.011351,-0.42007,0.059768,-0.37255,0.25,1,0
0.01758,-0.34784,-0.018862,-0.61083,0.33333,1,0
0.0010741,0.13935,0.073012,-0.10248,0.16667,1,0
