-0.085914,-0.062937,-0.060939,-0.052947,-0.040959,-0.035964,-0.03996,0.028971,-0.39703,-0.58547,-0.59782,0.17003,-0.043956,-0.046953,-0.047952,0.000999,0.010796,0.028801,0.0061134,0.6,0.34351,2.0545,1
-0.11436,-0.087591,-0.057178,-0.03163,-0.076642,-0.023114,-0.015815,0.010949,-0.16379,0.57105,0.023674,-0.056809,-0.085158,-0.051095,-0.034063,-0.0036496,0.031348,0.024529,0.020044,0.6,0.40517,1.0217,1
-0.079646,-0.078171,-0.079646,-0.054572,-0.050147,-0.056047,-0.045723,0.019174,-0.50257,-0.70412,-0.15304,0.64926,-0.073746,-0.070796,-0.056047,0.0014749,0.047505,0.088391,0.034449,1,0.27826,1.1655,1
-0.05625,-0.04875,-0.0375,-0.0175,-0.04125,-0.03125,-0.01875,0.01,-0.34735,-0.49722,-0.12891,0.60368,-0.04875,-0.03375,-0.01875,-0.00125,0.058264,0.056988,0.041728,0.7,0.4717,1.2013,0
-0.021102,-0.021102,-0.018757,-0.0093787,-0.0058617,-0.0058617,0.0058617,0.0082063,0.041309,-0.085071,0.54542,0.54254,-0.016413,-0.012896,-0.003517,0,0.061684,0.034146,0.05127,0.9,0.71875,0.93728,0
-0.11187,-0.082192,-0.073059,-0.038813,-0.041096,-0.022831,-0.020548,0.015982,0.93435,0.41949,-0.10553,0.28721,-0.052511,-0.050228,-0.025114,0,0.10503,0.065345,0.064615,1,0.2782,0.88256,0
-0.063253,-0.057229,-0.051205,-0.01506,-0.042169,-0.042169,-0.021084,0.0060241,-0.60726,-0.54194,0.17533,2.4984,-0.045181,-0.042169,-0.021084,0,0.017842,0.018843,0.030655,0.6,0.29167,0.81388,1
-0.056061,-0.045455,-0.031818,-0.0090909,-0.033333,-0.013636,-0.0030303,0.016667,-0.33013,-0.28991,-0.18062,0.23816,-0.036364,-0.019697,-0.0075758,-0.0030303,0.075939,0.080571,0.098995,0.5,0.42857,1.1481,1
-0.031429,-0.017143,-0.017143,-0.0085714,-0.014286,-0.0028571,0.0085714,0.0057143,0.21141,0.056232,0.4474,-0.020444,-0.014286,-0.011429,0,0.0028571,0.032016,0.0263,0.040311,0.6,0.64286,0.96801,1
-0.12742,-0.1315,-0.072375,-0.041794,-0.077472,-0.041794,-0.011213,-0.013252,-0.66586,-0.34732,-0.068535,-0.45706,-0.11111,-0.042813,-0.024465,-0.020387,0.064655,0.015512,0.034779,0.3,0.70543,1.2791,0
-0.044118,-0.032353,-0.022059,-0.0044118,-0.014706,0.0029412,0.0014706,0.038235,0.096709,0.22029,-0.085408,0.90528,-0.014706,-0.0073529,-0.0044118,0.0058824,0.0127,0.017388,0.0089927,0.8,0.61111,1.119,0
-0.091633,-0.093625,-0.061753,-0.035857,-0.057769,-0.041833,0,0.067729,0.56743,0.32356,0.76293,0.6457,-0.069721,-0.043825,-0.001992,0.001992,0.022466,0.029118,0.019802,0.7,0.41958,0.87777,0
-0.050314,-0.033543,-0.018868,-0.010482,-0.0041929,-0.0020964,0.0020964,0.02935,0.20677,-0.38531,-0.28061,0.26157,-0.012579,-0.0041929,-0.0020964,0.0062893,0.01544,0.011037,0.0060476,0.5,0.85,1.1834,0
-0.18308,-0.16227,-0.12275,-0.067268,-0.15118,-0.11234,-0.066574,0.011789,-0.64891,-0.16088,0.16276,0.17807,-0.16089,-0.12968,-0.07767,-0.0083218,0.058131,0.097077,0.070589,0.6,0.22727,1.1409,0
-0.14261,-0.098863,-0.097113,-0.07699,-0.10674,-0.059493,-0.044619,0.032371,-0.2831,0.084861,-0.18108,0.18717,-0.10674,-0.077865,-0.058618,0,0.04287,0.097985,0.042348,0.7,0.21771,1.1838,1
-0.10811,-0.090347,-0.068726,-0.023938,-0.082625,-0.042471,0.003861,0.011583,0.036946,0.5313,0.61879,0.41594,-0.089575,-0.060232,-0.007722,-0.0046332,0.1331,0.063269,0.15116,0.7,0.40865,0.82207,1
-0.063257,-0.041723,-0.030956,-0.024226,0.0026918,-0.012113,-0.0013459,0.063257,-0.057664,-0.45876,-0.40317,0.74919,-0.021534,-0.026918,-0.02288,0.017497,0.11165,0.1582,0.049071,0.6,0.64545,1.2029,1
-0.054847,-0.054847,-0.035714,-0.026786,-0.035714,-0.022959,-0.014031,0.010204,-0.3138,-0.05948,-0.15091,0.28265,-0.043367,-0.026786,-0.019133,-0.0012755,0.044767,0.068855,0.037349,0.5,0.32787,1.0864,1
-0.079498,-0.089958,-0.054393,-0.041841,-0.039749,-0.037657,-0.023013,0.035565,-0.26611,-0.16509,0.21903,0.63719,-0.056485,-0.054393,-0.037657,-0.0041841,0.15429,0.1581,0.058032,0.6,0.61972,1.0641,1
-0.02682,-0.022989,-0.021073,-0.0038314,-0.0038314,-0.01341,0.015326,0.05364,-0.43857,-0.61132,0.91403,1.6731,-0.01341,-0.019157,0.01341,0.022989,0.061949,0.083564,0.068476,0.7,0.82222,0.83122,0
-0.17961,-0.13835,-0.10922,-0.041262,-0.12379,-0.06068,-0.0024272,0.055825,-0.32067,0.28443,0.86265,0.94055,-0.12379,-0.092233,-0.0024272,0.0072816,0.06273,0.10824,0.16713,0.4,0.36082,0.69361,0
-0.12688,-0.10108,-0.068817,-0.036559,-0.083871,-0.034409,0.032258,0.047312,-0.30707,1.0561,2.7135,1.3806,-0.098925,-0.062366,0.0064516,0.017204,0.044742,0.1064,0.15903,1,0.39286,0.69425,1
-0.038035,-0.038035,-0.032488,-0.015848,-0.021395,-0.021395,-0.0079239,0.0031696,-0.10823,-0.55311,-0.27728,-0.10592,-0.026149,-0.022979,-0.011094,0,0.14523,0.11558,0.15086,0.7,0.38961,1.6267,1
-0.045733,-0.039611,-0.037631,-0.024127,-0.031329,-0.025027,-0.016925,0.0082823,-0.25566,-0.17798,0.26483,1.9847,-0.039971,-0.03421,-0.024487,0,0.077457,0.088704,0.048976,0.5,0.44872,0.71465,0
-0.052712,-0.043163,-0.043163,-0.027884,-0.037433,-0.019099,-0.026356,-0.0068755,-0.6246,-0.64135,-0.527,-0.049787,-0.043163,-0.032086,-0.030176,-0.0095493,0.064265,0.025189,0.01894,0.5,0.7439,1.5784,0
-0.0975,-0.08375,-0.05875,-0.025,-0.065,-0.05875,-0.01125,0.0125,-0.062372,-0.21326,0.42842,0.15467,-0.06875,-0.05875,-0.01375,0,0.016597,0.012503,0.020485,0.8,0.34483,1.2715,1
-0.054627,-0.0301,-0.018952,-0.015608,-0.026756,-0.011148,-0.010033,0.0089186,-0.29106,0.16222,-0.094976,0.45026,-0.0301,-0.014493,-0.015608,0,0.020005,0.024438,0.0086816,0.5,0.375,1.0642,1
-0.035382,-0.037244,-0.029795,-0.029795,-0.020484,-0.020484,-0.014898,0.0037244,-0.17822,-0.43945,-0.28146,0.18366,-0.029795,-0.024209,-0.020484,0.0018622,0.030437,0.034734,0.015394,0.7,0.51724,1.4934,0
-0.12941,-0.10252,-0.090756,-0.060504,-0.10084,-0.058824,-0.043697,0.0084034,-0.59146,-0.058431,0.028688,0.97404,-0.10084,-0.084034,-0.060504,-0.005042,0.049366,0.078188,0.054176,0.4,0.35366,0.91894,0
-0.085106,-0.076596,-0.06383,-0.025532,-0.059574,-0.051064,0.017021,0.042553,-0.60659,-0.53248,0.69611,0.96437,-0.06383,-0.051064,-0.0042553,0.0042553,0.030768,0.027111,0.035025,0.9,0.71429,1.2104,0
-0.16667,-0.16667,-0.14722,-0.1,-0.12778,-0.125,-0.077778,0.0083333,-0.56515,-0.4827,0.0046921,0.66756,-0.14444,-0.13333,-0.083333,0.0083333,0.049532,0.080701,0.04916,0.7,0.38462,1.1435,0
-0.036437,-0.031039,-0.014845,-0.0053981,-0.017544,-0.0067476,-0.0026991,0.0094467,-0.31777,0.057837,0.52999,0.88949,-0.026991,-0.0094467,-0.0040486,0,0.017294,0.018152,0.01572,0.5,0.37143,0.75972,1
-0.12709,-0.1204,-0.076923,-0.053512,-0.073579,-0.018395,-0.010033,0.0301,1.411,0.90691,0.63028,0.4071,-0.10201,-0.031773,-0.031773,0.010033,0.057012,0.11646,0.085629,1,0.17561,0.502,1
-0.04065,-0.04065,-0.017886,0.004878,0.00081301,-0.001626,0.056098,0.034959,0.15291,-0.0018925,0.85754,0.13797,-0.023577,-0.020325,0.0081301,0.018699,0.15913,0.085022,0.22671,1,0.48661,0.93456,1
-0.12332,-0.10119,-0.023715,-0.041107,-0.055336,0.0079051,0.04664,0.019763,0.45136,0.37676,0.27995,0.26842,-0.083794,0.0079051,-0.0023715,0.00079051,0.34499,0.1709,0.20092,0.7,0.44591,0.881,1
-0.083449,-0.0758,-0.05007,-0.032684,-0.061892,-0.034771,-0.028512,0.0013908,-0.7381,-0.4076,-0.5772,0.32904,-0.062587,-0.044506,-0.031989,0,0.07003,0.068598,0.03665,0.5,0.39286,1.7006,0
-0.14791,-0.13302,-0.12744,-0.061395,-0.08186,-0.073488,-0.018605,0.050233,1.0716,-0.0094754,0.489,0.65476,-0.11535,-0.090233,-0.025116,0.011163,0.079294,0.13219,0.14041,0.6,0.25072,0.84719,0
-0.12994,-0.11017,-0.096045,-0.062147,-0.087571,-0.056497,-0.011299,0.050847,-0.5869,0.090089,0.6817,1.0497,-0.090395,-0.084746,-0.025424,0,0.020716,0.043012,0.037382,0.9,0.48529,1.0885,1
-0.11905,-0.11204,-0.061625,-0.032213,-0.093838,-0.061625,-0.0014006,0.015406,-0.34774,-0.11992,0.15901,0.18645,-0.10504,-0.064426,-0.014006,0.015406,0.11177,0.1784,0.19414,0.7,0.20155,1.2997,1
-0.086882,-0.07155,-0.0477,-0.030664,-0.045997,-0.044293,-0.010221,0.0068143,-0.51677,-0.64178,1.9013,0.84526,-0.052811,-0.057922,-0.010221,0.0017036,0.042832,0.061279,0.078525,0.6,0.24242,0.93906,0
-0.066298,-0.055249,-0.042357,-0.038674,-0.036832,-0.025783,-0.018416,0.0092081,-0.61875,-0.3116,-0.57996,0.68862,-0.047882,-0.033149,-0.031308,0.0018416,0.056885,0.078423,0.0331,0.5,0.37037,1.3109,0
-0.028986,-0.0082816,-0.016563,-0.014493,0.0020704,0.010352,0.0041408,0.033126,1.2064,0.92055,-0.28926,0.88227,-0.0041408,0,-0.0041408,0.0041408,0.049037,0.067156,0.025739,0.8,0.85294,0.73816,0
-0.18113,-0.12642,-0.084906,-0.054717,-0.13396,-0.092453,-0.04717,-0.0075472,-0.48815,-0.25596,0.16728,-0.12567,-0.13585,-0.092453,-0.054717,-0.0075472,0.1168,0.089233,0.065036,0.7,0.29197,1.5491,0
-0.058209,-0.025373,-0.01791,-0.0044776,-0.010448,0.019403,0,0.044776,0.79117,0.35908,-0.17527,0.56647,-0.010448,-0.010448,-0.0044776,0.0059701,0.12171,0.096964,0.032124,0.8,0.49495,0.92516,0
-0.0725,-0.065,-0.050833,-0.023333,-0.041667,-0.041667,-0.0083333,0.0225,-0.17942,-0.43379,0.28056,0.55283,-0.06,-0.053333,-0.025833,0.0041667,0.16336,0.15586,0.15397,1,0.27805,1.0668,1
-0.090164,-0.072951,-0.057377,-0.02459,-0.060656,-0.019672,0.0032787,0.022951,-0.61587,1.0489,0.53367,1.3353,-0.066393,-0.020492,-0.0040984,0.007377,0.099861,0.15097,0.2491,0.9,0.34058,1.1508,1
-0.048485,-0.032323,-0.030303,-0.022222,-0.026263,-0.012121,-0.0040404,0.018182,-0.24852,-0.42123,-0.35662,-0.026372,-0.028283,-0.026263,-0.016162,0,0.084068,0.058214,0.038773,0.5,0.69048,1.2589,1
-0.12131,-0.045082,-0.020492,-0.031148,-0.042623,0.02459,0.02623,0.02377,0.19862,1.2144,0.65865,0.40443,-0.065574,-0.011475,0.0016393,0.007377,0.24688,0.26986,0.23139,0.8,0.31897,0.83249,1
-0.054709,-0.038781,-0.020083,-0.026316,-0.024931,-0.0062327,0.0062327,0.020083,-0.12099,0.24632,0.25747,0.8626,-0.034626,-0.027008,-0.0090028,0.0041551,0.23836,0.28253,0.1611,0.6,0.5625,0.83535,1
-0.026379,-0.017746,-0.0081535,-0.0047962,-0.015348,-0.0057554,0.0071942,0.0038369,-0.52148,-0.21845,0.23583,-0.00068085,-0.017746,-0.0071942,0.0014388,0.0023981,0.037536,0.020122,0.031979,1,0.47658,4.6605,0
-0.1296,-0.07932,-0.050992,-0.014164,-0.058074,0.025496,0.0092068,0.048159,-0.18651,0.56013,0.021145,0.2283,-0.067989,-0.036827,-0.0084986,0,0.1158,0.084184,0.084831,0.9,0.41538,1.0989,0
-0.26007,-0.23282,-0.13744,-0.052133,-0.20616,-0.14159,-0.056872,0.018365,-0.17488,0.66614,1.1193,0.45097,-0.21979,-0.14159,-0.060427,0.00059242,0.095447,0.12839,0.16095,0.6,0.23017,0.7393,0
-0.06699,-0.031477,-0.03067,-0.016949,-0.011299,-0.0072639,-0.0016142,0.029863,0.2289,-0.22123,0.16945,1.2274,-0.021792,-0.016142,-0.012914,0.0016142,0.03551,0.055,0.031326,0.8,0.29825,0.70019,0
-0.11313,-0.11125,-0.08875,-0.054375,-0.075,-0.085,-0.0375,0.009375,-0.1038,-0.25935,-0.001298,0.26981,-0.098125,-0.089375,-0.039375,-0.00625,0.12312,0.22231,0.2261,1,0.16164,1.2237,1
-0.066381,-0.083512,-0.056745,-0.034261,-0.028908,-0.011777,-0.020343,0.036403,0.089045,0.62045,-0.21512,0.68348,-0.050321,-0.049251,-0.028908,0.010707,0.12088,0.15642,0.0838,1,0.26667,0.79845,1
-0.085946,-0.068108,-0.064865,-0.037838,-0.045946,-0.023784,-0.017297,0.021622,0.034416,0.097706,0.25894,0.35097,-0.058919,-0.054054,-0.03027,0.0032432,0.22423,0.25065,0.20452,0.9,0.38486,0.87108,1
-0.067328,-0.055787,-0.044247,-0.032706,-0.047394,-0.034805,-0.027461,0.004013,-0.079058,-0.0071394,-0.053388,0.92649,-0.058935,-0.036903,-0.034805,-0.0096257,0.14042,0.15092,0.057185,0.5,0.47789,0.84777,1
-0.052009,-0.042553,-0.036643,-0.021277,-0.028369,-0.01773,-0.001182,0.001182,-0.38853,-0.21291,0.10649,-0.19328,-0.036643,-0.018913,-0.0082742,0,0.056331,0.029559,0.047663,0.7,0.4375,1.452,0
-0.099425,-0.075581,-0.066421,-0.023985,-0.06641,-0.040731,0.0055351,0.027675,-0.48444,-0.09085,0.74143,0.75258,-0.068244,-0.064576,0.001845,0.0055351,0.045378,0.039468,0.075042,0.5,0.52259,0.93983,0
-0.061033,-0.045383,-0.035994,-0.017214,-0.037559,-0.021909,0.014085,0.029734,-0.55139,-0.3261,0.86508,1.1242,-0.039124,-0.025039,0.0062598,0.0046948,0.054359,0.042141,0.052016,0.9,0.68116,0.96841,0
-0.070313,-0.048437,-0.048437,-0.015625,-0.040625,-0.0375,-0.0046875,0.0078125,-0.27935,-0.37762,0.43771,0.4046,-0.042187,-0.042187,-0.01875,-0.00625,0.057263,0.02423,0.044599,0.4,0.68,0.95572,0
-0.10787,-0.11041,-0.086294,-0.060914,-0.068528,-0.064721,-0.035533,0.021574,-0.28255,-0.18987,0.1808,0.7687,-0.082487,-0.071066,-0.045685,0,0.15888,0.13372,0.078728,0.6,0.83654,0.81524,0
-0.099213,-0.092913,-0.088189,-0.045669,-0.048819,-0.055118,0.012598,0.03937,0.26061,-0.17846,1.012,1.5127,-0.058268,-0.069291,-0.026772,-0.0015748,0.10027,0.16968,0.1871,0.6,0.5,0.75135,0
-0.017893,-0.015905,-0.0069583,-0.00099404,-0.0049702,0.0039761,0.0039761,0.014911,-0.31236,0.10925,-0.23079,0.22345,-0.012922,0.00099404,0.0029821,0.0039761,0.031779,0.025461,0.020505,0.5,0.63415,1.1153,1
-0.11176,-0.1,-0.058824,-0.030588,-0.064706,-0.067059,-0.017647,0.023529,0.2115,-0.45919,0.44969,0.6007,-0.082353,-0.08,-0.022353,0.0047059,0.062011,0.070899,0.064731,0.7,0.27322,1.1165,1
-0.090264,-0.086396,-0.072211,-0.042553,-0.073501,-0.059961,-0.019987,0.0077369,-0.18612,-0.2359,0.40067,0.85595,-0.07608,-0.072211,-0.034816,-0.0077369,0.4208,0.33401,0.40515,1,0.54321,0.94016,1
-0.055595,-0.054891,-0.028853,-0.0042224,-0.034483,-0.028149,-0.0021112,0.012667,-0.48293,-0.18089,0.49113,0.37774,-0.04152,-0.028853,-0.0049261,-0.0014075,0.3029,0.10801,0.20535,0.6,0.50725,1.1851,1
-0.086595,-0.086595,-0.053381,-0.024911,-0.036773,-0.02847,0.039146,0.036773,-0.039305,0.17831,0.69357,0.25374,-0.067616,-0.02847,-0.004745,0.0023725,0.20756,0.23576,0.33279,0.9,0.54032,0.97404,1
-0.046358,-0.028698,-0.014349,-0.004415,-0.01766,0.0011038,0,0.036424,-0.45514,-0.082193,-0.36932,0.66512,-0.025386,-0.004415,-0.0022075,0.014349,0.15061,0.17038,0.057141,1,0.58889,1.1214,1
-0.098592,-0.091549,-0.077465,-0.064085,-0.079577,-0.076056,-0.057042,0.021127,-0.67048,-0.71251,-0.58341,0.53957,-0.08169,-0.077465,-0.057042,-0.0014085,0.035853,0.11355,0.032042,1,0.27273,2.4825,0
-0.036036,-0.033033,-0.024024,-0.018018,-0.012012,-0.018018,0,0.012012,-0.027012,-0.14032,0.56288,1.0328,-0.024024,-0.021021,-0.003003,-0.003003,0.013661,0.020851,0.021576,0.8,0.33333,0.82321,1
-0.080745,-0.068323,-0.055901,-0.04472,-0.062112,-0.043478,-0.029814,0.0049689,-0.59239,-0.3305,-0.38493,0.0087602,-0.062112,-0.050932,-0.038509,-0.0062112,0.085662,0.14003,0.072383,1,0.22321,1.6638,0
-0.16844,-0.15352,-0.13006,-0.078891,-0.15352,-0.11087,-0.078891,-0.031983,-0.63047,-0.17899,-0.17452,-0.2324,-0.15352,-0.12367,-0.078891,-0.031983,0.16655,0.094282,0.097216,0.9,0.29457,1.3634,0
-0.18974,-0.15385,-0.13462,-0.076923,-0.15128,-0.11026,-0.070513,-0.028205,-0.46338,-0.45104,-0.48944,-0.36359,-0.15128,-0.11154,-0.074359,-0.028205,0.19994,0.16228,0.18584,0.8,0.25688,1.642,0
-0.088136,-0.088136,-0.074576,-0.059322,-0.072881,-0.064407,-0.049153,-0.0067797,-0.74673,-0.61858,-0.41669,0.47679,-0.072881,-0.064407,-0.054237,-0.0067797,0.15853,0.16823,0.069462,0.7,0.48485,1.7937,1
-0.055556,-0.051724,-0.034483,-0.015326,-0.038314,-0.0038314,0.032567,0.01341,-0.43438,0.39019,0.9681,0.07377,-0.047893,-0.015326,-0.0038314,0,0.060553,0.063966,0.15927,0.6,0.44068,1.0085,1
-0.059162,-0.049302,-0.023007,-0.012325,-0.027116,0.044371,0.0082169,0.018899,-0.13142,1.0712,0.41472,-0.055621,-0.040263,0.0057518,0,0.0049302,0.19363,0.15798,0.16361,1,0.57237,1.1695,1
-0.043902,-0.018815,-0.011847,-0.020209,0.0027875,-0.0076655,0.0069686,0.017422,0.49779,-0.42257,-0.30202,0.41812,-0.01324,-0.011847,-0.0069686,0.013937,0.041383,0.049491,0.024881,0.7,0.41667,1.1601,0
-0.13497,-0.096943,-0.10365,-0.0522,-0.049217,-0.064131,0.013423,0.029083,0.93239,0.46932,0.85807,0.56311,-0.081283,-0.070097,-0.016406,0.0029828,0.061758,0.091109,0.13651,1,0.25714,1.028,0
-0.031852,-0.017778,-0.022222,-0.011111,-0.016296,0,-0.0014815,0.024444,-0.62275,0.1626,-0.29444,0.93404,-0.018519,-0.0066667,-0.0022222,0.0022222,0.047789,0.04414,0.025278,0.9,0.5935,1.0836,0
-0.05588,-0.030025,-0.027523,-0.025855,-0.013344,-0.0033361,-0.017515,0.016681,0.56899,0.79741,-0.33847,1.7108,-0.017515,-0.022519,-0.020017,-0.0016681,0.017602,0.046309,0.012053,1,0.41573,0.86772,0
-0.036145,-0.018072,-0.012048,-0.0024096,0.012048,0.046988,0.016867,0.019277,1.269,3.1606,1.3369,0.34479,-0.024096,-0.0048193,0.0084337,0.0084337,0.019194,0.016793,0.023196,0.7,0.56436,0.49113,0
-0.076923,-0.065089,-0.057199,-0.04931,-0.053254,-0.031558,-0.037475,-0.0019724,-0.26379,0.11108,-0.026575,1.2397,-0.055227,-0.043393,-0.039448,-0.0019724,0.018073,0.025428,0.0087877,0.9,0.37778,0.99463,0
-0.080882,-0.056373,-0.04902,-0.036765,-0.026961,-0.026961,0.014706,0.0098039,-0.18171,-0.5538,0.51118,0.68246,-0.031863,-0.036765,0,-0.004902,0.036518,0.020868,0.035525,0.5,0.5082,1.1206,1
-0.0875,-0.032143,-0.042857,-0.033929,-0.033929,-0.0035714,-0.0053571,0.044643,0.015758,0.62119,0.34624,1.2487,-0.035714,-0.019643,-0.017857,0.0125,0.04347,0.05215,0.022986,0.6,0.48387,0.79807,1
-0.13463,-0.14578,-0.10771,-0.036212,-0.10864,-0.091922,-0.046425,0,-0.52467,-0.18531,-0.34514,0.0089457,-0.12163,-0.091922,-0.047354,-0.0027855,0.078532,0.057052,0.093165,1,0.22266,1.5716,1
-0.090909,-0.084211,-0.053589,-0.037321,-0.054545,-0.037321,-0.0095694,0.031579,-0.22492,-0.14559,-0.25543,-0.090167,-0.063158,-0.037321,-0.010526,0.0028708,0.07152,0.08386,0.064247,0.9,0.36937,1.3914,1
-0.095851,-0.041488,-0.048641,-0.011445,-0.035765,0.012876,0.032904,0.025751,-0.79077,-0.45545,0.36541,0.034951,-0.035765,-0.0071531,0.025751,0.010014,0.042531,0.0287,0.070742,0.9,0.48113,1.8314,1
-0.091365,-0.084337,-0.056225,-0.047189,-0.071285,-0.035141,-0.011044,0.018072,-0.38617,0.028078,-0.25164,0.89317,-0.081325,-0.041165,-0.03012,0.012048,0.035191,0.088109,0.052722,0.5,0.32479,1.0454,1
-0.078912,-0.041497,-0.034014,-0.027211,-0.02585,-0.016327,-0.010204,-0.0013605,-0.53112,-0.36371,-0.6019,-0.5031,-0.041497,-0.021088,-0.014966,-0.0034014,0.19821,0.067971,0.058735,0.7,0.68354,2.083,0
-0.078453,-0.039779,-0.026519,-0.0044199,-0.0077348,0.01105,0.01105,0.022099,1.4381,0.48105,0.013022,-0.12255,-0.014365,-0.012155,0.0099448,0.01105,0.092987,0.039031,0.061923,1,0.2449,0.7015,0
-0.040832,-0.03698,-0.033128,-0.023883,-0.027735,-0.013867,-0.014638,0.0015408,-0.69488,-0.40872,-0.55026,0.13277,-0.028505,-0.020031,-0.01772,-0.0030817,0.11818,0.06089,0.041099,0.9,0.69565,1.6697,0
-0.051865,-0.028207,-0.027298,-0.028207,-0.017288,-0.010009,-0.010009,0.032757,-0.039401,-0.13187,-0.43463,1.4349,-0.021838,-0.013649,-0.018198,0.0018198,0.047725,0.11231,0.030403,1,0.50435,1.3988,0
-0.12667,-0.094444,-0.055556,-0.042222,-0.061111,-0.038889,-0.026667,0.0033333,0.60905,0.38088,0.15486,0.33079,-0.076667,-0.047778,-0.044444,-0.0088889,0.10154,0.076125,0.044096,0.5,0.4,0.75873,0
-0.057769,-0.039841,-0.035857,-0.017928,-0.031873,-0.0079681,-0.0039841,0.025896,0.097183,0.60372,-0.24272,0.37139,-0.035857,-0.021912,-0.0079681,0.01992,0.021528,0.043469,0.02793,1,0.35185,1.2539,1
-0.12035,-0.074459,-0.090043,-0.056277,-0.099567,-0.025974,-0.028571,0.022511,-0.67193,0.43516,0.32137,0.3901,-0.1013,-0.068398,-0.045022,0.0095238,0.18727,0.24802,0.18631,0.8,0.44444,1.3212,1
